bbox,full_id,maxspeed,lanes,highway,wkt_geom
10,w539640858,50,1,secondary,"LineString (10.2108794 53.5014271, 10.2109054 53.501332, 10.2109904 53.501221, 10.2110377 53.5011653, 10.2110927 53.5011025, 10.2111359 53.5010494, 10.2111875 53.5009895, 10.2112195 53.500942, 10.2112584 53.5008694, 10.2112853 53.5008005, 10.2112979 53.5007518, 10.2113068 53.5006913, 10.2113061 53.5006289, 10.2112964 53.5005772, 10.2112749 53.5005148, 10.2112422 53.5004423, 10.2112117 53.5003941, 10.2111671 53.5003375, 10.2111128 53.5002734, 10.2109946 53.5001557, 10.2108192 53.4999749, 10.2107255 53.4998696, 10.2106489 53.4997697, 10.2105865 53.499681, 10.2105266 53.4995795)"
2,w529695095,50,2,secondary,"LineString (10.067342 53.5626933, 10.0672898 53.562808, 10.0672061 53.5629392, 10.0671359 53.5630646)"
14,w670530716,50,2,tertiary,"LineString (10.1498556 53.5270908, 10.149845 53.5267802)"
7,w1235210536,50,1,secondary_link,"LineString (10.0031156 53.4543279, 10.0029574 53.4543219)"
0,w776520133,50,3,secondary,"LineString (9.9696103 53.5501198, 9.9696451 53.5502103)"
2,w1295822169,50,2,secondary,"LineString (10.0669315 53.5631094, 10.0670058 53.5630217)"
2,w514500294,50,1,secondary,"LineString (10.0661491 53.5639952, 10.0660659 53.5640999, 10.0659929 53.5641576)"
4,w373805764,50,2,secondary,"LineString (10.0361954 53.5875386, 10.0362469 53.5875272, 10.0362881 53.5875191, 10.0363548 53.5875079, 10.036623 53.5874731, 10.0367875 53.5874549, 10.0368474 53.5874483, 10.0369618 53.5874356, 10.0374794 53.5873737, 10.03802 53.5873098, 10.0390562 53.5871868, 10.0392008 53.5871701, 10.0398038 53.5871002, 10.040539 53.5870152, 10.040589 53.5870094, 10.0407762 53.5869899, 10.0408582 53.5869836, 10.0409395 53.5869798, 10.0410444 53.5869786)"
2,w55884268,50,4,primary,"LineString (10.0529889 53.551645, 10.0513847 53.5518375, 10.050998 53.5518839, 10.0499273 53.5520123)"
14,w755758911,50,1,tertiary,"LineString (10.1499255 53.5293856, 10.1499674 53.5295052, 10.1499886 53.5295473, 10.150005 53.5295754, 10.1500197 53.5295963, 10.1500471 53.5296265)"
9,w30334140,50,2,primary,"LineString (9.9096873 53.6269531, 9.9096654 53.6267953, 9.9095784 53.6263517, 9.9095025 53.6260083, 9.9094866 53.6259363, 9.909403 53.6255578, 9.9093803 53.6254553, 9.9093382 53.6252652, 9.9093196 53.625181, 9.9092967 53.6250776, 9.909229 53.6247715, 9.9092009 53.6246443, 9.9091365 53.6243531, 9.9090369 53.6239026, 9.9089621 53.6235643, 9.9088749 53.6231423, 9.9088601 53.6230791, 9.9088225 53.6229185)"
9,w118941438,50,3,secondary,"LineString (9.9031268 53.609154, 9.902694 53.6093855, 9.9026749 53.6093957, 9.9019953 53.6097464, 9.9018258 53.6098326, 9.9018045 53.609843, 9.9014748 53.6100139, 9.9014294 53.6100375, 9.9013543 53.6100764, 9.9010971 53.6102219)"
0,w40230849,50,3,secondary,"LineString (9.9557548 53.550426, 9.9558149 53.5510036)"
7,w598496981,30,3,tertiary,"LineString (9.9886098 53.4658773, 9.9892016 53.4657917, 9.9893894 53.4657758, 9.9894531 53.4657747)"
11,w693956482,50,5,secondary,"LineString (10.1847294 53.6072977, 10.185509 53.6074633)"
5,w798960682,50,3,secondary,"LineString (10.0121787 53.4942281, 10.0117909 53.4947143, 10.0116887 53.4948632)"
7,w598514733,50,2,secondary,"LineString (9.9938148 53.4652238, 9.9937985 53.4651747, 9.9937869 53.4651215, 9.9937642 53.4650002, 9.9937346 53.4647753, 9.9937142 53.4646728, 9.9936967 53.4646017, 9.993667 53.4645102, 9.9936087 53.4643603, 9.9935457 53.4642302, 9.993517 53.4641734, 9.9934865 53.4641106, 9.9934504 53.4640329, 9.9934125 53.4639531, 9.9931395 53.4633783, 9.9929662 53.4630271)"
7,w871841375,50,3,primary,"LineString (10.005136 53.4628373, 10.0053853 53.4628334, 10.0056474 53.4628354)"
12,w80992108,50,3,primary,"LineString (9.9562853 53.5704006, 9.9560574 53.5704536)"
4,w185395356,50,2,secondary,"LineString (10.0456215 53.5890565, 10.0455953 53.589108, 10.0453306 53.5896276, 10.0452528 53.5897802, 10.0448107 53.5906479, 10.0447171 53.5908316)"
1,w263877893,50,3,secondary,"LineString (10.140948 53.6291785, 10.1407855 53.6292463)"
8,w922264850,50,3,secondary,"LineString (10.1249543 53.5853423, 10.124929 53.5854965, 10.1249033 53.5855982, 10.1248869 53.585669, 10.1248748 53.5857411, 10.1248698 53.585814, 10.1248683 53.5859073, 10.1248701 53.5859709, 10.1248732 53.5860877)"
5,w606833592,50,2,secondary,"LineString (10.0251121 53.4991726, 10.0254762 53.4996026)"
2,w160532392,30,1,tertiary,"LineString (10.0477149 53.5616592, 10.0477896 53.5617723, 10.047824 53.5618692, 10.0478372 53.5619293)"
12,w664780000,50,3,primary,"LineString (9.9630295 53.5694301, 9.9635406 53.5694086)"
3,w624195485,50,2,tertiary,"LineString (9.8723506 53.6067002, 9.8724905 53.6066959, 9.8726495 53.6066955, 9.8727366 53.6066939)"
13,w1167095856,50,2,tertiary,"LineString (9.9955514 53.5792815, 9.9952862 53.5793569, 9.9952446 53.5793681)"
11,w693956493,50,4,secondary,"LineString (10.1841015 53.6071699, 10.1847294 53.6072977)"
8,w609328308,50,,primary,"LineString (10.118691 53.5852833, 10.118858 53.5853588, 10.1190073 53.5854259)"
12,w651947721,50,2,tertiary,"LineString (9.9595488 53.5746401, 9.9595053 53.5746559, 9.9593764 53.5746968)"
14,w298909256,50,1,primary_link,"LineString (10.1465752 53.5225975, 10.1462968 53.5226691)"
13,w187291643,50,3,tertiary,"LineString (9.9755371 53.5887937, 9.9756684 53.588844, 9.9757123 53.5888625, 9.9759654 53.5889695)"
12,w1313186041,50,2,tertiary,"LineString (9.9633833 53.5733568, 9.9635409 53.573343)"
8,w171674085,50,,tertiary,"LineString (10.1170737 53.5982607, 10.1172427 53.5986386, 10.1172705 53.5987008, 10.1172969 53.5987599, 10.1173774 53.5989021, 10.1174043 53.5989496, 10.1175141 53.599095, 10.1175295 53.5991154)"
10,w536737918,30,1,secondary,"LineString (10.2097848 53.497502, 10.2097407 53.4974232, 10.2095144 53.4971464, 10.2094519 53.4970714)"
2,w670443225,50,2,primary,"LineString (10.040623 53.5557047, 10.0405943 53.5557556)"
7,w712638594,60,2,trunk,"LineString (9.9823076 53.4512229, 9.9820401 53.4512602)"
4,w1119351743,50,1,tertiary_link,"LineString (10.0321347 53.5931926, 10.0321123 53.5932046, 10.0320684 53.593223, 10.0320264 53.5932359, 10.0319922 53.5932434, 10.0319311 53.5932514)"
0,w38839102,50,2,secondary,"LineString (9.9531761 53.5463597, 9.9530725 53.5464245)"
2,w59410535,50,2,primary,"LineString (10.0391417 53.5591829, 10.0391019 53.5592806)"
8,w40014701,50,2,secondary,"LineString (10.1096779 53.5933694, 10.1097942 53.593458, 10.110365 53.5938587, 10.1108699 53.5942752, 10.1110178 53.5945639, 10.1110776 53.5947113, 10.1111227 53.5948594, 10.1111332 53.5951889, 10.1111207 53.5955176, 10.1110839 53.5965175, 10.111097 53.5967077, 10.1111909 53.5969257, 10.11133 53.5971301, 10.1116885 53.5974166, 10.111965 53.5975595, 10.1124933 53.5977837, 10.11276 53.5979368, 10.1129341 53.5980892, 10.1130541 53.5982567, 10.1131475 53.598568, 10.1132957 53.5992593, 10.1133797 53.599471, 10.113406 53.5995373, 10.1134498 53.5996476)"
11,w154868492,50,2,tertiary,"LineString (10.1848567 53.6027286, 10.1851362 53.6027323, 10.185346 53.6027388, 10.1856386 53.6027498, 10.1858305 53.6027598, 10.1860039 53.6027707, 10.18623 53.6027899, 10.18643 53.6028133, 10.1866133 53.6028356, 10.1869781 53.6028898)"
12,w1005411554,50,3,secondary,"LineString (9.9707357 53.5677597, 9.9706004 53.5677247)"
11,w13799567,60,4,secondary,"LineString (10.1786153 53.6105846, 10.1788195 53.6103935)"
2,w33736934,50,2,primary,"LineString (10.0399192 53.5598257, 10.0402346 53.5600218, 10.0406035 53.5601884, 10.0412258 53.5603991, 10.0415753 53.5605059, 10.0417598 53.5605509, 10.0421408 53.5606358, 10.0422282 53.5606532, 10.0425215 53.5607038, 10.0428095 53.560748, 10.0434576 53.56083, 10.0440378 53.5608932, 10.0450503 53.5610035, 10.0456906 53.5610688, 10.0464083 53.5611238, 10.0465972 53.5611368)"
0,w1119665317,50,2,secondary,"LineString (9.9440266 53.5506518, 9.9438793 53.55062, 9.943562 53.5505482, 9.9435305 53.5505411, 9.9431343 53.5504538, 9.9421535 53.5502182)"
12,w44654907,50,2,primary,"LineString (9.9727362 53.5858914, 9.9724809 53.5857375, 9.9721313 53.585497, 9.9720553 53.5854393, 9.9720193 53.5854119, 9.9718665 53.5852953, 9.9712261 53.5847618, 9.9711423 53.5846989, 9.9710065 53.5845962, 9.9709171 53.5845438, 9.970831 53.5844989, 9.9707208 53.5844481)"
8,w53186519,50,,tertiary,"LineString (10.1074786 53.600117, 10.107513 53.6003434)"
4,w31643810,50,4,secondary,"LineString (10.0334648 53.5876136, 10.0334591 53.5876582, 10.0334364 53.5878366)"
9,w10621047,100,1,motorway_link,"LineString (9.9047041 53.620607, 9.9041206 53.620879)"
0,w624220661,,2,secondary_link,"LineString (9.9564236 53.5497496, 9.9563818 53.5497314, 9.9563609 53.549713, 9.9563526 53.5496888)"
5,w30992175,50,4,secondary,"LineString (10.0077999 53.4965124, 10.007717 53.4965297, 10.006722 53.4967585)"
0,w601549779,50,2,secondary,"LineString (9.947835 53.5488867, 9.9475596 53.5488109)"
8,w606111612,50,,tertiary,"LineString (10.1021274 53.5975269, 10.1023487 53.5975733, 10.1028639 53.5976813)"
10,w686950650,50,2,secondary,"LineString (10.2082524 53.5128525, 10.2085503 53.5128543)"
11,w1026843170,,3,tertiary,"LineString (10.1942932 53.6084891, 10.1940699 53.6088044)"
2,w751256772,50,3,tertiary,"LineString (10.0472303 53.5590982, 10.0471727 53.5587304)"
14,w316075685,120,3,motorway,"LineString (10.1386272 53.5324044, 10.1394825 53.5333089, 10.1400624 53.533952, 10.1401505 53.5340528)"
2,w1295822188,50,1,secondary,"LineString (10.0671359 53.5630646, 10.0670873 53.5631579)"
10,w131765137,50,2,tertiary,"LineString (10.2003254 53.4999522, 10.201436 53.4994609, 10.2015728 53.499392, 10.2018884 53.4992423, 10.2023326 53.4989791, 10.2024 53.4989345, 10.2024763 53.4988819, 10.2026103 53.498783, 10.2027017 53.4987104, 10.2028072 53.4986204, 10.2029677 53.4984686, 10.2031181 53.4983098, 10.2032207 53.4981929)"
0,w66533305,50,3,secondary,"LineString (9.9633169 53.54649, 9.9639936 53.5464746, 9.9643167 53.546467, 9.9648429 53.5464416, 9.9654097 53.5463928, 9.9654763 53.5463867, 9.9656417 53.5463713)"
13,w11136864,50,2,tertiary,"LineString (9.9950525 53.5835717, 9.9952913 53.5836436, 9.9957233 53.5837888)"
0,w40230846,50,2,secondary,"LineString (9.9552652 53.5492201, 9.9552547 53.5492028, 9.954883 53.5486098, 9.9540744 53.5475669, 9.9540532 53.5475438)"
8,w43127438,50,2,tertiary,"LineString (10.1088812 53.5926413, 10.1090437 53.5925531)"
4,w145893964,50,,tertiary_link,"LineString (10.0325263 53.5916276, 10.0326795 53.5917252)"
12,w238933835,50,2,secondary,"LineString (9.978077 53.5718632, 9.9781543 53.5719348, 9.9782151 53.5719844, 9.9782749 53.572023, 9.9783518 53.5720715)"
2,w151998683,50,1,tertiary,"LineString (10.0574227 53.5548717, 10.057448 53.5547341, 10.057475 53.5545845, 10.0575332 53.5544578)"
12,w797260800,50,2,tertiary,"LineString (9.9630617 53.5734053, 9.9632109 53.5733791, 9.9633833 53.5733568)"
2,w1295822304,50,1,tertiary,"LineString (10.0613438 53.5604377, 10.0613493 53.5603629)"
2,w1116978233,50,2,primary,"LineString (10.0385016 53.5596674, 10.0385859 53.5596358, 10.0386623 53.5595747, 10.038689 53.5595317, 10.038731 53.5594641, 10.0387499 53.5594431, 10.0387697 53.5594271)"
10,w1280119957,30,1,tertiary,"LineString (10.2106379 53.5089982, 10.2105294 53.5094302, 10.210431 53.5098178, 10.2103511 53.5101327, 10.2103477 53.5101462)"
4,w751737818,50,2,secondary,"LineString (10.0457592 53.5887447, 10.0456589 53.5889718, 10.0456215 53.5890565)"
0,w678902920,50,5,primary,"LineString (9.9650431 53.5539839, 9.9649234 53.5541619)"
0,w188690101,50,2,secondary,"LineString (9.9704512 53.5467687, 9.9701817 53.5466017)"
1,w151565264,50,4,secondary,"LineString (10.141988 53.6286403, 10.1420062 53.6286301, 10.1420624 53.6285934, 10.1421534 53.6285367)"
5,w1026998740,50,2,secondary,"LineString (10.0185744 53.4913421, 10.0186012 53.4914123, 10.0186176 53.4914642)"
7,w485647506,50,2,primary,"LineString (9.9808752 53.4514126, 9.9806146 53.4514474, 9.9804944 53.4514634)"
11,w1077122789,50,1,secondary,"LineString (10.1833445 53.6070703, 10.1830587 53.6069889)"
5,w1120562272,80,2,trunk,"LineString (10.0053267 53.4968035, 10.00547 53.4974334, 10.0055867 53.4980401, 10.0058627 53.4995408, 10.0060521 53.5009853, 10.0061049 53.5015155)"
9,w408642297,50,2,primary,"LineString (9.9076341 53.6179307, 9.9079206 53.6190045, 9.9080138 53.6193379)"
14,w28596314,60,1,motorway_link,"LineString (10.1343193 53.5273225, 10.1344077 53.5274212, 10.1344893 53.5275331, 10.1345612 53.5276872, 10.1346925 53.528083, 10.1347317 53.5281959, 10.1348077 53.5283557, 10.1351273 53.5288733)"
2,w147925618,50,2,secondary,"LineString (10.0426862 53.5556218, 10.0430675 53.5559587, 10.0431621 53.5560423)"
12,w143710313,50,3,primary,"LineString (9.9560574 53.5704536, 9.9558475 53.5705031, 9.9551665 53.5706608, 9.9547682 53.5707682, 9.9541128 53.5709813, 9.9540123 53.5710173, 9.9532851 53.5712774)"
10,w886980354,50,1,secondary,"LineString (10.2098874 53.4974835, 10.209993 53.497633, 10.2100471 53.4977187, 10.2100768 53.4977656, 10.2101327 53.4978561, 10.210185 53.4979585, 10.2102091 53.4980097, 10.2102715 53.498142, 10.2102994 53.4982168, 10.2103328 53.4983195, 10.2103635 53.498459, 10.2103793 53.4985511, 10.2103882 53.4986698, 10.2104087 53.49887, 10.2104201 53.4990173)"
4,w702225935,50,4,tertiary,"LineString (10.0500442 53.5947646, 10.0500145 53.5945765)"
2,w79271337,50,2,primary,"LineString (10.0615382 53.5602108, 10.0616495 53.5601963, 10.062233 53.5601213, 10.0628699 53.5600415, 10.0641719 53.5598877, 10.0646251 53.5598351, 10.0652523 53.5597572, 10.0662729 53.5596321)"
14,w682699200,50,2,tertiary,"LineString (10.1487832 53.5229199, 10.1490693 53.5234617)"
12,w391801514,50,2,primary,"LineString (9.9783815 53.5710987, 9.9783894 53.5710325, 9.9784057 53.5709462)"
9,w10621049,80,2,motorway,"LineString (9.9048253 53.6203785, 9.9046535 53.6204602)"
2,w152793490,30,2,tertiary,"LineString (10.0459771 53.5630427, 10.0458419 53.5631356, 10.0458009 53.5632193)"
4,w834336766,50,3,tertiary,"LineString (10.0313137 53.5793333, 10.0318172 53.5795631, 10.0319028 53.5795956)"
9,w408645208,100,2,motorway,"LineString (9.8867572 53.6247805, 9.8870395 53.6246904, 9.8887837 53.6241356, 9.889468 53.6239318, 9.8901592 53.6237359, 9.8911531 53.6234777, 9.8920181 53.623271, 9.8926647 53.6231304, 9.8931766 53.6230262, 9.8934055 53.6229775, 9.8943456 53.6228068, 9.8948743 53.6227188, 9.8956712 53.6225973, 9.8980674 53.6222547, 9.8986682 53.6221634, 9.8991951 53.6220725)"
8,w1148927651,50,1,tertiary,"LineString (10.1214981 53.5952142, 10.1215068 53.5952389, 10.1215155 53.5952576, 10.1215276 53.5952759, 10.1215477 53.5952994, 10.121559 53.5953191, 10.1215941 53.5953829)"
13,w44735199,50,4,secondary,"LineString (9.9823515 53.587647, 9.9822054 53.587168)"
13,w34354075,50,2,tertiary,"LineString (9.999744 53.5803842, 9.9996146 53.5802985, 9.999449 53.5801775, 9.9993432 53.5801029)"
8,w40014700,50,2,secondary,"LineString (10.109051 53.5929022, 10.1089684 53.5927803, 10.1089338 53.5927184, 10.1088812 53.5926413)"
7,w28115570,50,2,primary,"LineString (10.0023609 53.4630929, 10.0026683 53.4630538, 10.0028357 53.4630325)"
8,w592807760,50,4,secondary,"LineString (10.0997829 53.5892173, 10.0997405 53.5892087, 10.0994249 53.5891472)"
2,w1173226975,50,2,secondary,"LineString (10.0653372 53.5540416, 10.0652803 53.5540441)"
9,w7622546,50,2,primary,"LineString (9.9072054 53.6166733, 9.9073865 53.6169893, 9.9074406 53.6171596)"
0,w38839094,50,2,secondary,"LineString (9.9731566 53.5454726, 9.9730848 53.5454897, 9.9729828 53.5455077, 9.9728725 53.5455217, 9.9727745 53.5455257, 9.9726498 53.5455276, 9.9724958 53.5455153)"
4,w147233396,50,3,secondary,"LineString (10.0414571 53.5873743, 10.0414323 53.5872871, 10.041425 53.5872367, 10.0414201 53.587185)"
1,w1230848297,50,1,secondary,"LineString (10.1407855 53.6292463, 10.1406079 53.6293622)"
14,w682699197,50,2,primary_link,"LineString (10.1494089 53.520835, 10.1504077 53.5204848)"
2,w39604245,50,3,secondary,"LineString (10.0404805 53.5554154, 10.0406856 53.5554175)"
12,w30076534,50,2,secondary,"LineString (9.9715456 53.5680062, 9.9715866 53.5680247, 9.9716462 53.5680516, 9.9717659 53.5681112, 9.9720519 53.5682484, 9.9725172 53.5684715, 9.9730228 53.5687118)"
13,w16232760,,2,tertiary,"LineString (9.9882777 53.5849881, 9.9882869 53.5848594, 9.9882967 53.5847222)"
10,w157853337,50,1,secondary,"LineString (10.2104617 53.503816, 10.2104798 53.5037963, 10.2104909 53.5037777, 10.2105013 53.5037578, 10.210511 53.5037324, 10.2105174 53.50371, 10.2105222 53.5036904, 10.2105271 53.5036595, 10.2105529 53.5033187)"
4,w31654033,50,5,secondary,"LineString (10.0423021 53.5792105, 10.042374 53.579189, 10.0427323 53.5790978, 10.0429758 53.5790623)"
7,w10751201,50,2,secondary,"LineString (9.9890234 53.4601642, 9.9892074 53.4599634, 9.9893519 53.4598167, 9.9895194 53.4596782, 9.989671 53.4595692, 9.9898307 53.4594706, 9.9900096 53.4593749, 9.9902164 53.4592818)"
12,w1107937676,50,2,primary,"LineString (9.9790337 53.570057, 9.9789674 53.5701704, 9.9788562 53.570439)"
7,w4801283,80,3,trunk,"LineString (9.9972943 53.4563678, 9.9975463 53.4567002, 9.9977152 53.456961)"
7,w1091876256,50,2,secondary,"LineString (9.9920737 53.4610572, 9.9923467 53.4615836)"
12,w30265837,50,3,primary,"LineString (9.9700433 53.5676503, 9.9698485 53.5677372, 9.9692382 53.5680095)"
8,w22984943,50,2,tertiary,"LineString (10.1212599 53.5991253, 10.121619 53.5990352, 10.1219125 53.5989685)"
4,w608715862,50,3,secondary,"LineString (10.0323655 53.5929982, 10.0323391 53.5931092)"
7,w30527610,50,2,primary,"LineString (9.989655 53.4558964, 9.9896549 53.455924, 9.9896497 53.4559425, 9.9896416 53.455965, 9.9896172 53.4560055, 9.9894045 53.4563301, 9.9893228 53.4564547)"
7,w485704360,50,3,primary,"LineString (9.9907268 53.4548707, 9.9909747 53.454655, 9.9910911 53.4545467)"
0,w704160492,50,3,secondary,"LineString (9.9678494 53.5499734, 9.9681952 53.5499852, 9.9684832 53.5499952, 9.9690622 53.5500107, 9.9692026 53.5500165)"
12,w1073215971,50,3,primary,"LineString (9.9697332 53.5676358, 9.9698319 53.5675865)"
0,w25890869,50,2,secondary,"LineString (9.9456256 53.5461647, 9.9458565 53.5461652, 9.9466525 53.5461422, 9.9470631 53.5461338, 9.9474231 53.5461301, 9.9475777 53.5461293, 9.9476267 53.5461291, 9.947928 53.5461365, 9.9484421 53.5461538, 9.9495618 53.5462255, 9.9498543 53.546257)"
12,w34910042,50,2,tertiary,"LineString (9.9743987 53.5689781, 9.9749381 53.5686747, 9.9753869 53.5683898, 9.9757616 53.5681589, 9.9760308 53.5679927, 9.9761645 53.5679102, 9.9763567 53.5677883, 9.9771216 53.5673032, 9.9772355 53.5672323, 9.9773239 53.5671747, 9.977384 53.5671355, 9.9775358 53.5670366, 9.9777123 53.5669251, 9.9778404 53.5668442, 9.9780387 53.566719, 9.9782532 53.5665835, 9.978477 53.5664343, 9.978649 53.5663132)"
2,w1295822430,50,2,secondary,"LineString (10.0531214 53.5608185, 10.0532894 53.5608939)"
8,w922264845,50,1,secondary,"LineString (10.1248753 53.5861638, 10.1247144 53.5861133)"
7,w10665018,50,1,trunk_link,"LineString (9.9987105 53.4635126, 9.9986871 53.4635779, 9.9986503 53.4636419)"
12,w605849966,50,2,tertiary,"LineString (9.9745104 53.5734712, 9.9743639 53.5735665, 9.9733964 53.5741512, 9.9733395 53.5741863, 9.9731887 53.5742805)"
11,w1226952397,50,3,secondary,"LineString (10.190611 53.6089145, 10.1901004 53.6087157)"
2,w55884272,50,2,secondary,"LineString (10.0670666 53.5535678, 10.0674524 53.5534748, 10.0675869 53.5534417)"
7,w602448778,50,3,primary,"LineString (9.9989429 53.4559828, 9.9989821 53.4559669, 9.9990469 53.4559407)"
4,w608715867,50,2,secondary,"LineString (10.0337705 53.5849349, 10.0337693 53.5849928, 10.0337619 53.5853385, 10.033742 53.5855441)"
2,w940921901,50,2,secondary,"LineString (10.0471719 53.5586004, 10.0469753 53.5585243, 10.0469298 53.5585065)"
8,w43118417,50,,tertiary,"LineString (10.1106559 53.5930081, 10.1107236 53.5930355, 10.1108561 53.5930905, 10.1111364 53.5932231, 10.111279 53.5933002, 10.1117389 53.5935487, 10.1128215 53.5941337, 10.1136061 53.5945701, 10.1138973 53.5947321, 10.1142468 53.5949265, 10.1144798 53.5950561, 10.1146562 53.5951542, 10.1147041 53.5951808)"
12,w1291069278,50,2,primary,"LineString (9.9694398 53.5841304, 9.9693241 53.5841137, 9.9692094 53.5840946, 9.9690651 53.5840669)"
9,w10621334,50,4,primary,"LineString (9.9072054 53.6166733, 9.9071568 53.6165611, 9.9070889 53.6164139, 9.9070224 53.6162697)"
7,w781846657,50,3,secondary,"LineString (9.9796501 53.4573705, 9.9798383 53.4574798)"
14,w756279697,50,1,tertiary,"LineString (10.1499905 53.527471, 10.1499746 53.5274975, 10.1499607 53.5275273, 10.1499359 53.5275782, 10.1499121 53.5276364, 10.149878 53.5277183)"
